transaction_id,account_id,transaction_date,amount,category,type,payment_mode,description
45033,261,2025-01-24,8492.0,Travel,Expense,Cash,Aliquam aspernatur ex repudiandae.
45034,743,2025-01-26,742.0,Travel,Expense,Net Banking,Earum velit.
45035,305,2025-02-26,26652.0,Freelance,Income,Debit Card,Maiores necessitatibus eveniet.
45036,599,2024-10-06,10747.0,Emi,Expense,Credit Card,Ullam vel tempore sapiente.
45037,181,2026-04-29,144052.0,Investment Returns,Income,Debit Card,Modi aspernatur repudiandae beatae.
45038,720,2024-09-25,32965.0,Freelance,Income,Upi,Provident beatae nostrum a possimus.
45039,918,2024-08-18,10531.0,Emi,Expense,Credit Card,Cum veniam.
45040,117,2024-12-17,10014.0,Food,Expense,Upi,Dolore quidem.
45041,744,2024-07-25,4445.0,Insurance,Expense,Debit Card,Ut ad debitis tempora.
45042,343,2024-08-01,14994.0,Utilities,Expense,Upi,Esse commodi rem necessitatibus quod.
45043,556,2026-03-07,11715.0,Entertainment,Expense,Upi,Debitis asperiores impedit.
45044,178,2024-08-17,7829.0,Food,Expense,Credit Card,Asperiores cupiditate rem iure vitae.
45045,282,2024-11-06,146946.0,Investment Returns,Income,Upi,Illo perspiciatis vel odio voluptates.
45046,304,2025-10-30,14927.0,Food,Expense,Net Banking,Quaerat ducimus fugiat.
45047,427,2025-05-19,16515.0,Education,Expense,Debit Card,Quae corporis temporibus atque.
45048,98,2025-08-25,7679.0,Healthcare,Expense,Credit Card,A ut architecto dolores.
45049,33,2025-10-16,5626.0,Emi,Expense,Upi,Aliquid animi accusantium pariatur.
45050,322,2025-07-19,17354.0,Travel,Expense,Debit Card,Possimus quo aliquam a ea.
45051,419,2025-09-10,6168.0,Healthcare,Expense,Upi,Ullam cupiditate.
45052,387,2025-12-07,12358.0,Food,Expense,Debit Card,Inventore neque itaque.
45053,529,2026-06-26,9822.0,Entertainment,Expense,Cash,Sit ea quam perferendis.
45054,632,2025-11-19,7869.0,Healthcare,Expense,Credit Card,Expedita inventore expedita ut molestiae.
45055,933,2025-01-20,1692.0,Shopping,Expense,Debit Card,Neque nulla non illo.
45056,378,2025-03-09,5029.0,Food,Expense,Net Banking,Quae vitae numquam temporibus.
45057,243,2025-09-24,12420.0,Insurance,Expense,Cash,Ut sint laborum a.
45058,159,2026-06-28,18216.0,Rent,Expense,Upi,Totam fugiat fugiat molestiae.
45059,896,2024-12-16,19534.0,Education,Expense,Upi,Nam sunt blanditiis aspernatur.
45060,227,2025-04-24,3992.0,Education,Expense,Cash,Velit harum veniam optio.
45061,530,2025-04-29,21966.0,Entertainment,Expense,Credit Card,Temporibus magni ea hic.
45062,255,2025-10-19,3091.0,Food,Expense,Upi,Suscipit sint quia.
45063,170,2025-03-03,67185.0,Salary,Income,Net Banking,Necessitatibus eos ut.
45064,426,2024-07-31,169531.0,Freelance,Income,Net Banking,Quo molestias numquam molestias.
45065,854,2025-11-27,8014.0,Emi,Expense,Credit Card,Minus unde.
45066,730,2024-11-11,6293.0,Food,Expense,Upi,Vel temporibus cum.
45067,657,2025-06-23,14418.0,Food,Expense,Cash,Natus tempore.
45068,830,2024-12-08,22195.0,Travel,Expense,Debit Card,Sapiente placeat.
45069,844,2025-10-08,23884.0,Education,Expense,Debit Card,Repellat praesentium.
45070,795,2025-11-06,18795.0,Utilities,Expense,Debit Card,Recusandae nisi recusandae aperiam.
45071,330,2026-04-05,11777.0,Travel,Expense,Net Banking,Necessitatibus laboriosam eaque corporis.
45072,316,2025-05-10,177999.0,Business,Income,Net Banking,Eligendi tempore cumque aspernatur deleniti.
45073,324,2025-12-10,20710.0,Shopping,Expense,Credit Card,Amet cum nulla enim.
45074,246,2025-09-11,18508.0,Shopping,Expense,Cash,Veniam pariatur quia.
45075,125,2026-01-30,18283.0,Shopping,Expense,Credit Card,Corrupti repellat quas.
45076,606,2026-03-22,3605.0,Healthcare,Expense,Upi,Occaecati laboriosam dolor dolorem.
45077,820,2025-11-16,21182.0,Rent,Expense,Credit Card,Voluptas ducimus vel voluptate.
45078,538,2024-11-09,8040.0,Education,Expense,Net Banking,Facere nam quam asperiores.
45079,983,2025-10-09,6225.0,Utilities,Expense,Upi,Vel perspiciatis ex iure.
45080,466,2026-02-13,9618.0,Insurance,Expense,Debit Card,Saepe eum.
45081,957,2024-08-26,6177.0,Shopping,Expense,Credit Card,Occaecati veniam.
45082,751,2026-04-05,16913.0,Healthcare,Expense,Net Banking,Adipisci amet quas est sunt.
45083,676,2026-02-06,24039.0,Shopping,Expense,Debit Card,Deserunt fuga consequuntur consectetur.
45084,225,2026-02-22,12838.0,Entertainment,Expense,Debit Card,Necessitatibus optio cum nesciunt.
45085,582,2025-02-17,19642.0,Travel,Expense,Net Banking,Nostrum esse occaecati reprehenderit.
45086,704,2026-06-24,18768.0,Shopping,Expense,Upi,Molestiae illum.
45087,536,2025-04-17,10881.0,Shopping,Expense,Debit Card,Hic quos voluptates.
45088,470,2025-01-05,24524.0,Rent,Expense,Upi,Deserunt magni ipsa.
45089,347,2024-08-23,11741.0,Utilities,Expense,Cash,Possimus quis aperiam.
45090,439,2025-12-17,18237.0,Education,Expense,Credit Card,Nihil sit iusto et vero.
45091,741,2025-01-13,23596.0,Food,Expense,Cash,Nulla vero.
45092,647,2026-02-11,22663.0,Travel,Expense,Upi,Earum aliquid ducimus.
45093,444,2025-08-13,6293.0,Education,Expense,Upi,Expedita impedit ex voluptas.
45094,326,2025-10-12,5942.0,Utilities,Expense,Net Banking,Dolorum illum hic.
45095,201,2026-03-27,9010.0,Healthcare,Expense,Upi,Nobis at enim facilis.
45096,363,2025-05-21,21426.0,Entertainment,Expense,Credit Card,Numquam repellendus ratione.
45097,324,2026-06-10,22460.0,Insurance,Expense,Credit Card,Blanditiis ex temporibus.
45098,883,2025-09-23,5963.0,Entertainment,Expense,Cash,Voluptatem repellat aliquam atque possimus.
45099,785,2026-07-09,4034.0,Utilities,Expense,Debit Card,Dolorem aliquam maxime nulla assumenda.
45100,752,2025-03-13,696.0,Shopping,Expense,Cash,Autem suscipit esse debitis.
45101,824,2025-07-31,5562.0,Shopping,Expense,Cash,Et repudiandae.
45102,466,2025-11-30,81074.0,Investment Returns,Income,Credit Card,Magni iusto.
45103,715,2025-10-18,3820.0,Rent,Expense,Upi,Minima molestiae.
45104,545,2024-09-18,801.0,Insurance,Expense,Cash,Est asperiores facilis est.
45105,880,2025-05-03,3060.0,Utilities,Expense,Net Banking,Accusantium ipsum facilis suscipit amet.
45106,319,2025-03-25,100804.0,Rental Income,Income,Net Banking,Voluptatem repellat dolorem dicta quia.
45107,723,2025-12-09,7944.0,Travel,Expense,Upi,Hic optio earum sint.
45108,862,2025-07-03,17069.0,Education,Expense,Debit Card,Neque dolorem ipsam.
45109,535,2024-12-25,674.0,Shopping,Expense,Debit Card,Voluptates quam et similique.
45110,33,2024-09-26,20210.0,Rent,Expense,Net Banking,Minus repudiandae pariatur eaque.
45111,695,2025-11-06,4598.0,Rent,Expense,Upi,Vitae odio temporibus voluptate.
45112,101,2026-02-21,2308.0,Rent,Expense,Credit Card,Fugit dolor nihil consequatur.
45113,366,2026-06-21,7148.0,Emi,Expense,Cash,Fuga aperiam.
45114,1008,2025-01-21,13756.0,Rent,Expense,Cash,Dicta eos odio quia laboriosam.
45115,9,2026-05-31,21877.0,Education,Expense,Debit Card,Molestiae aut omnis eveniet ad.
45116,642,2025-04-08,3544.0,Utilities,Expense,Upi,Vero praesentium est maiores officia.
45117,1001,2024-11-16,4379.0,Shopping,Expense,Cash,Sit culpa quo quia eos.
45118,244,2026-04-28,5558.0,Insurance,Expense,Credit Card,Debitis velit.
45119,180,2025-05-12,14759.0,Food,Expense,Upi,Modi tempore sunt.
45120,951,2025-10-30,10299.0,Education,Expense,Net Banking,Nostrum reiciendis accusamus eaque.
45121,135,2025-07-02,7734.0,Education,Expense,Credit Card,Aspernatur ad officiis.
45122,913,2026-02-22,11344.0,Shopping,Expense,Debit Card,Doloribus cumque iste pariatur alias.
45123,365,2025-03-05,5255.0,Entertainment,Expense,Net Banking,Nostrum iste itaque.
45124,612,2024-09-26,5195.0,Entertainment,Expense,Upi,Optio consequuntur optio quos.
45125,48,2025-07-14,20094.0,Travel,Expense,Upi,Culpa tempore neque necessitatibus veritatis.
45126,864,2026-05-24,11427.0,Education,Expense,Cash,Ipsam nostrum vel veniam.
45127,985,2026-02-24,15908.0,Emi,Expense,Net Banking,Tempora voluptatem ex corrupti.
45128,709,2025-08-14,174767.0,Business,Income,Upi,Quibusdam molestias quis.
45129,925,2024-09-28,9240.0,Education,Expense,Cash,Officia eaque necessitatibus neque dolorum.
45130,946,2024-07-30,7780.0,Shopping,Expense,Credit Card,Alias tempore reiciendis nisi omnis.
45131,304,2024-08-26,183085.0,Rental Income,Income,Net Banking,Quia rem rerum ipsam.
45132,611,2024-10-15,23977.0,Emi,Expense,Upi,Doloribus laboriosam recusandae amet.
45133,518,2025-02-06,16470.0,Travel,Expense,Upi,Deserunt quisquam.
45134,382,2026-05-03,20373.0,Travel,Expense,Debit Card,Neque sit culpa placeat.
45135,895,2024-09-07,20355.0,Insurance,Expense,Upi,Nihil esse iste.
45136,94,2026-03-31,18202.0,Rental Income,Income,Upi,Illum dolorum magni necessitatibus quos.
45137,728,2025-08-04,2600.0,Insurance,Expense,Upi,Itaque voluptatibus.
45138,46,2026-03-17,17638.0,Shopping,Expense,Cash,Aliquam similique.
45139,315,2024-09-07,14809.0,Healthcare,Expense,Debit Card,Voluptatum sit illo recusandae incidunt.
45140,946,2025-02-21,4168.0,Shopping,Expense,Debit Card,Ea est.
45141,161,2025-10-27,15565.0,Investment Returns,Income,Debit Card,Fugit voluptatem ut sapiente natus.
45142,546,2025-02-27,19204.0,Shopping,Expense,Debit Card,Excepturi eum.
45143,282,2025-11-07,17031.0,Food,Expense,Net Banking,Consequatur iure quam consectetur.
45144,641,2024-12-08,14563.0,Entertainment,Expense,Upi,Hic suscipit.
45145,794,2024-07-26,14181.0,Utilities,Expense,Credit Card,Debitis ea.
45146,957,2026-02-22,17795.0,Shopping,Expense,Upi,Sapiente aperiam placeat vel.
45147,834,2025-03-19,10021.0,Food,Expense,Debit Card,Reiciendis minima sit.
45148,314,2024-12-07,22434.0,Insurance,Expense,Net Banking,Vero deserunt veniam dicta nemo.
45149,706,2026-04-12,18239.0,Utilities,Expense,Debit Card,Neque quasi corporis cum.
45150,838,2026-03-10,18044.0,Entertainment,Expense,Upi,Asperiores amet.
45151,398,2025-05-20,20752.0,Business,Income,Upi,Iusto sed beatae.
45152,345,2024-09-04,6277.0,Healthcare,Expense,Net Banking,Vel iste at doloribus voluptates.
45153,909,2024-10-25,8619.0,Food,Expense,Net Banking,Aspernatur voluptatem ex.
45154,175,2025-05-31,170823.0,Freelance,Income,Upi,Ratione placeat tenetur quis.
45155,577,2025-09-26,3779.0,Travel,Expense,Credit Card,Alias excepturi soluta.
45156,782,2024-07-22,10254.0,Education,Expense,Debit Card,Tenetur inventore minus aliquid.
45157,546,2025-06-21,192051.0,Rental Income,Income,Debit Card,Impedit iure odit culpa sed.
45158,1,2024-11-30,171315.0,Business,Income,Cash,Rerum accusantium.
45159,562,2025-07-14,2781.0,Shopping,Expense,Debit Card,Alias neque accusamus laboriosam iste.
45160,630,2026-01-12,829.0,Insurance,Expense,Upi,Dolores omnis fuga.
45161,631,2026-07-09,6287.0,Food,Expense,Net Banking,Dolores ab minima.
45162,952,2025-07-22,15777.0,Rent,Expense,Net Banking,Maiores inventore.
45163,514,2025-08-15,5556.0,Utilities,Expense,Cash,Vitae qui autem atque.
45164,849,2026-03-08,3978.0,Rent,Expense,Net Banking,Ex possimus adipisci deleniti totam.
45165,115,2024-07-21,19985.0,Shopping,Expense,Cash,Molestias accusantium non voluptatum impedit.
45166,214,2025-08-24,6539.0,Emi,Expense,Cash,Fugit consequatur aliquid.
45167,57,2026-05-30,5409.0,Emi,Expense,Debit Card,Corporis minus unde.
45168,432,2024-11-15,2395.0,Travel,Expense,Debit Card,Quos beatae repellendus quas.
45169,229,2025-08-30,19581.0,Shopping,Expense,Upi,Quia libero dolorum neque tenetur.
45170,284,2025-10-30,9418.0,Insurance,Expense,Credit Card,Harum voluptate.
45171,259,2025-09-05,9513.0,Education,Expense,Cash,Veniam illo cumque id.
45172,753,2026-02-02,13339.0,Emi,Expense,Credit Card,Nobis illum quidem.
45173,269,2025-11-10,15045.0,Entertainment,Expense,Credit Card,Placeat eius at eos.
45174,54,2026-01-06,41915.0,Salary,Income,Credit Card,Animi temporibus commodi natus.
45175,653,2024-10-27,4896.0,Entertainment,Expense,Debit Card,Doloribus quasi ipsum.
45176,826,2026-04-21,14355.0,Rent,Expense,Upi,Optio reprehenderit repellat.
45177,645,2026-03-28,128249.0,Salary,Income,Net Banking,Cumque laborum.
45178,146,2025-11-28,14639.0,Education,Expense,Upi,Neque beatae.
45179,976,2026-05-22,7118.0,Insurance,Expense,Credit Card,Consequatur optio.
45180,214,2025-03-21,4619.0,Healthcare,Expense,Credit Card,Expedita excepturi tempora error.
45181,389,2025-03-27,23500.0,Education,Expense,Debit Card,Distinctio ab asperiores quos dolore.
45182,91,2026-03-29,56781.0,Rental Income,Income,Credit Card,Sunt architecto minus commodi.
45183,739,2026-06-11,3936.0,Utilities,Expense,Credit Card,Aliquid minus fuga ipsa.
45184,51,2024-11-01,4329.0,Food,Expense,Net Banking,Excepturi nisi quis debitis.
45185,872,2026-01-06,19533.0,Shopping,Expense,Upi,Aliquid ea harum.
45186,401,2024-11-09,23121.0,Utilities,Expense,Upi,Voluptatibus ad molestiae.
45187,408,2025-12-25,19786.0,Investment Returns,Income,Cash,Aspernatur ut recusandae.
45188,321,2025-01-28,13190.0,Rent,Expense,Upi,Perspiciatis inventore accusamus.
45189,24,2025-01-03,4410.0,Insurance,Expense,Cash,Quaerat error.
45190,588,2024-07-19,1648.0,Rent,Expense,Cash,Deleniti corrupti iusto magni.
45191,169,2025-04-28,5044.0,Education,Expense,Upi,Hic nihil.
45192,101,2026-05-28,21435.0,Insurance,Expense,Net Banking,Beatae occaecati placeat quo.
45193,83,2026-04-17,82270.0,Investment Returns,Income,Debit Card,Architecto saepe nostrum.
45194,56,2026-01-02,4599.0,Entertainment,Expense,Credit Card,Soluta aperiam officia ipsam consectetur.
45195,393,2026-06-13,13695.0,Utilities,Expense,Cash,Incidunt consequatur exercitationem natus.
45196,54,2026-03-21,10723.0,Utilities,Expense,Debit Card,Alias soluta distinctio.
45197,371,2025-06-23,17190.0,Shopping,Expense,Upi,Vel earum in debitis.
45198,657,2025-06-04,4961.0,Travel,Expense,Upi,Porro suscipit molestias perferendis.
45199,702,2026-01-29,11086.0,Rent,Expense,Cash,Iste et id.
45200,235,2025-11-13,5588.0,Shopping,Expense,Credit Card,Est aliquid vero aliquid rerum.
45201,496,2026-01-26,3887.0,Entertainment,Expense,Upi,Aut aliquam reprehenderit incidunt deleniti.
45202,821,2025-02-04,23701.0,Shopping,Expense,Credit Card,Veniam assumenda culpa dicta.
45203,101,2025-01-04,13806.0,Entertainment,Expense,Cash,Cupiditate eos alias eius.
45204,983,2024-09-20,1044.0,Insurance,Expense,Debit Card,Omnis est labore hic.
45205,733,2024-08-30,13105.0,Rent,Expense,Net Banking,Voluptatum voluptatibus delectus.
45206,49,2026-03-02,12062.0,Entertainment,Expense,Credit Card,Veniam doloribus eveniet.
45207,628,2025-04-11,195227.0,Freelance,Income,Credit Card,Magni dignissimos.
45208,469,2025-07-04,16743.0,Food,Expense,Upi,Eum quos ducimus.
45209,552,2024-09-15,638.0,Education,Expense,Cash,Quos fugiat saepe autem recusandae.
45210,557,2025-04-13,9830.0,Entertainment,Expense,Cash,Autem ducimus est.
45211,461,2025-03-23,10316.0,Food,Expense,Net Banking,Nihil facilis voluptatibus cumque.
45212,960,2025-08-26,23675.0,Shopping,Expense,Net Banking,Voluptatibus sit.
45213,193,2025-03-09,21340.0,Entertainment,Expense,Net Banking,Unde ab temporibus quidem.
45214,365,2025-04-02,139222.0,Rental Income,Income,Debit Card,Rerum ea nemo.
45215,278,2025-06-09,187.0,Insurance,Expense,Cash,Accusantium modi occaecati.
45216,604,2025-10-06,24976.0,Utilities,Expense,Cash,Dolor illo corporis maiores exercitationem.
45217,818,2024-08-06,14509.0,Insurance,Expense,Debit Card,Ducimus vero modi eius repudiandae.
45218,953,2026-05-23,93204.0,Salary,Income,Net Banking,Dolorum ex autem ipsa.
45219,311,2026-01-31,20375.0,Insurance,Expense,Upi,Tenetur eius veritatis animi.
45220,610,2024-09-16,5248.0,Insurance,Expense,Cash,Sed iste.
45221,621,2026-04-27,14628.0,Education,Expense,Net Banking,Sed deleniti beatae sint molestias.
45222,243,2024-10-17,14123.0,Education,Expense,Upi,Temporibus omnis officia.
45223,977,2025-04-22,180894.0,Rental Income,Income,Debit Card,Esse sapiente modi placeat.
45224,295,2026-04-05,7069.0,Entertainment,Expense,Net Banking,Debitis odit debitis perferendis hic.
45225,60,2025-03-23,165506.0,Investment Returns,Income,Credit Card,Distinctio sit.
45226,285,2025-01-14,16917.0,Entertainment,Expense,Net Banking,Occaecati magnam pariatur.
45227,902,2025-01-31,163380.0,Business,Income,Cash,Eveniet voluptatem.
45228,923,2025-10-31,73342.0,Salary,Income,Upi,Consequatur culpa cumque.
45229,145,2026-01-22,185135.0,Business,Income,Net Banking,Cum voluptates exercitationem quo.
45230,577,2025-08-28,15913.0,Investment Returns,Income,Debit Card,Ducimus alias non.
45231,676,2025-08-23,2197.0,Emi,Expense,Debit Card,Ipsam ea in.
45232,970,2026-02-24,6252.0,Investment Returns,Income,Credit Card,Autem aperiam nemo illo.
45233,284,2024-08-17,305.0,Rent,Expense,Net Banking,Commodi adipisci minus.
45234,609,2025-01-27,4569.0,Healthcare,Expense,Cash,Iste repellendus autem.
45235,770,2025-11-02,24745.0,Travel,Expense,Credit Card,Saepe cumque quisquam.
45236,409,2025-05-17,156604.0,Business,Income,Upi,Ab nisi.
45237,389,2024-07-27,18431.0,Utilities,Expense,Upi,Eos laboriosam itaque suscipit.
45238,40,2025-06-17,9828.0,Education,Expense,Debit Card,Eaque quo reiciendis.
45239,51,2025-04-17,6122.0,Emi,Expense,Cash,Deserunt ullam.
45240,528,2025-06-19,23219.0,Healthcare,Expense,Cash,Quaerat cupiditate quisquam ullam.
45241,182,2026-01-13,14039.0,Entertainment,Expense,Net Banking,Provident nihil quod error quo.
45242,274,2025-04-16,8797.0,Emi,Expense,Credit Card,Nam officia quos.
45243,72,2025-03-01,15413.0,Shopping,Expense,Upi,Ullam voluptatum placeat iure at.
45244,583,2025-05-30,19984.0,Education,Expense,Cash,Vel atque quo.
45245,528,2026-03-01,8650.0,Shopping,Expense,Net Banking,Voluptas quibusdam.
45246,878,2026-06-11,93504.0,Salary,Income,Cash,Deleniti sed dignissimos commodi.
45247,74,2025-11-04,19118.0,Shopping,Expense,Upi,Voluptatibus asperiores commodi ipsam laudantium.
45248,862,2026-05-20,1187.0,Education,Expense,Cash,Nihil magnam quam minus.
45249,722,2025-04-26,25449.0,Freelance,Income,Credit Card,Quod esse.
45250,980,2025-02-18,16619.0,Rent,Expense,Upi,Quos exercitationem rem libero.
45251,840,2024-09-25,1473.0,Shopping,Expense,Net Banking,Explicabo dignissimos.
45252,303,2025-06-12,137787.0,Salary,Income,Credit Card,Facilis perferendis magni quaerat nobis.
45253,348,2024-09-07,17851.0,Shopping,Expense,Credit Card,Sapiente nihil neque in earum.
45254,668,2026-07-17,7119.0,Shopping,Expense,Net Banking,Id voluptates.
45255,333,2025-02-14,174105.0,Investment Returns,Income,Cash,Quod corporis accusantium nostrum.
45256,843,2026-05-13,3469.0,Insurance,Expense,Net Banking,Harum nostrum quisquam esse.
45257,587,2024-09-12,17113.0,Food,Expense,Cash,Ex mollitia vel.
45258,399,2026-06-16,7424.0,Travel,Expense,Cash,Esse totam recusandae.
45259,842,2025-07-23,21449.0,Travel,Expense,Debit Card,Voluptas dignissimos.
45260,127,2025-05-31,1182.0,Shopping,Expense,Upi,Voluptas repudiandae soluta suscipit.
45261,820,2025-07-08,21651.0,Insurance,Expense,Cash,Corporis temporibus iure.
45262,22,2024-09-20,14662.0,Rent,Expense,Net Banking,Explicabo commodi temporibus.
45263,713,2026-01-26,12119.0,Healthcare,Expense,Debit Card,Quo aut.
45264,625,2024-08-18,11425.0,Rent,Expense,Debit Card,Excepturi officiis voluptas.
45265,1001,2025-08-27,121405.0,Investment Returns,Income,Credit Card,Libero aperiam officiis culpa laudantium.
45266,683,2025-06-30,137390.0,Rental Income,Income,Net Banking,Beatae tempora accusantium est.
45267,923,2025-07-18,17787.0,Shopping,Expense,Credit Card,Minus perspiciatis rem possimus.
45268,1011,2026-06-19,18888.0,Shopping,Expense,Credit Card,Corporis aspernatur minus minima.
45269,274,2025-09-18,13645.0,Utilities,Expense,Net Banking,Vitae atque.
45270,486,2025-01-12,74517.0,Freelance,Income,Upi,Praesentium sit quos.
45271,695,2025-06-28,5500.0,Utilities,Expense,Credit Card,Consequatur dolores doloribus rerum.
